loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,dti,delinq_2yrs,fico_score,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,purpose,addr_state,loan_status
11266, 36 months,8.84,357.42,C,C5,Manager,5 years,RENT,56922,Not Verified,29.42,1,724,1,9,0,54714,53.5,36,2,0,home_improvement,MI,Fully Paid
15783, 60 months,9.67,332.79,B,B4,Analyst,7 years,RENT,66044,Source Verified,31.7,0,734,1,13,0,34903,46.8,19,3,0,home_improvement,NY,Current
4324, 36 months,13.0,145.69,B,B1,Developer,< 1 year,OWN,62640,Verified,33.15,0,666,0,7,0,36537,10.1,22,0,2,major_purchase,TX,Fully Paid
10583, 36 months,12.16,352.32,C,C2,Nurse,8 years,MORTGAGE,61585,Source Verified,9.43,5,662,1,9,0,7977,62.4,19,0,0,debt_consolidation,NY,Fully Paid
4053, 60 months,9.57,85.26,D,D4,Teacher,7 years,MORTGAGE,61783,Source Verified,12.82,0,688,0,10,0,20311,57.3,15,3,0,credit_card,MA,Fully Paid
21427, 36 months,10.26,694.01,E,E3,Other,3 years,MORTGAGE,169371,Source Verified,16.66,1,733,2,6,0,4626,20.5,28,1,0,small_business,FL,Fully Paid
14662, 36 months,21.75,558.05,D,D2,Nurse,9 years,MORTGAGE,125236,Not Verified,8.24,5,774,1,12,0,4673,48.8,20,2,0,major_purchase,CA,Fully Paid
12837, 36 months,19.49,473.74,D,D4,Manager,5 years,RENT,74944,Not Verified,5.52,1,751,2,14,0,17976,50.6,15,2,0,major_purchase,CA,Current
37708, 60 months,9.22,786.79,C,C5,Nurse,5 years,OWN,36905,Not Verified,8.57,0,756,0,12,0,3102,73.3,20,3,0,debt_consolidation,MI,Fully Paid
6869, 36 months,13.93,234.53,C,C3,Analyst,8 years,MORTGAGE,38197,Verified,26.69,1,662,1,5,0,36084,65.0,16,4,0,debt_consolidation,AZ,Fully Paid
20177, 36 months,7.89,631.25,D,D4,Sales,1 year,MORTGAGE,35230,Not Verified,21.92,1,716,0,11,1,11080,50.8,26,0,0,credit_card,CA,Charged Off
23201, 36 months,19.88,860.81,B,B3,Nurse,5 years,OWN,99893,Not Verified,7.06,0,704,0,8,0,31219,85.0,24,0,0,debt_consolidation,NY,Fully Paid
15107, 60 months,21.28,411.08,D,D1,Driver,< 1 year,RENT,32923,Verified,32.95,0,626,1,16,0,92433,55.7,20,2,0,major_purchase,CA,Fully Paid
14596, 60 months,9.1,303.7,C,C4,Sales,3 years,MORTGAGE,82474,Not Verified,22.47,2,726,1,10,0,6439,37.0,25,0,0,credit_card,GA,Fully Paid
20354, 36 months,7.41,632.29,A,A5,Nurse,2 years,RENT,72141,Source Verified,20.39,0,708,1,11,0,7995,79.7,13,0,0,debt_consolidation,FL,Fully Paid
6686, 36 months,6.94,206.26,C,C5,Nurse,8 years,MORTGAGE,33840,Not Verified,32.05,1,744,0,9,0,23653,48.6,26,2,0,major_purchase,TX,Current
14392, 36 months,24.57,568.96,B,B4,Driver,8 years,MORTGAGE,52201,Verified,25.42,0,694,0,14,0,6772,51.1,14,1,0,debt_consolidation,FL,Current
28846, 36 months,23.46,1123.55,B,B2,Teacher,7 years,RENT,101395,Not Verified,17.26,0,654,0,4,0,7989,30.0,23,0,0,debt_consolidation,VA,Fully Paid
10731, 36 months,22.51,412.66,A,A4,Sales,1 year,RENT,87790,Not Verified,33.9,0,812,0,8,0,13248,45.1,22,0,0,debt_consolidation,CA,Current
18879, 60 months,14.59,445.08,C,C3,Manager,3 years,MORTGAGE,57106,Not Verified,11.93,0,687,2,8,0,8858,22.8,19,1,1,major_purchase,PA,Fully Paid
16590, 36 months,15.23,576.97,E,E2,Manager,4 years,RENT,59076,Not Verified,27.77,3,726,1,7,0,8852,38.2,12,4,0,debt_consolidation,OH,Fully Paid
8882, 36 months,14.96,307.72,B,B5,Analyst,7 years,OWN,115204,Verified,19.41,0,710,0,9,0,4721,11.6,18,0,0,debt_consolidation,GA,Fully Paid
13047, 36 months,15.31,454.26,B,B4,Driver,6 years,MORTGAGE,73656,Not Verified,20.53,1,604,0,14,0,6658,37.0,25,0,0,debt_consolidation,NJ,Current
11236, 36 months,14.59,387.25,B,B1,Teacher,9 years,RENT,54200,Not Verified,11.31,0,650,0,6,2,1693,76.7,22,4,0,medical,NY,Charged Off
12938, 36 months,10.19,418.63,A,A3,Sales,7 years,RENT,68517,Verified,18.07,1,766,0,9,1,12956,12.1,23,0,0,major_purchase,IL,Fully Paid
14886, 36 months,14.34,511.23,B,B3,Engineer,3 years,RENT,43297,Verified,25.31,0,701,3,11,0,12186,20.5,17,4,0,debt_consolidation,FL,Fully Paid
12225, 36 months,14.97,423.6,E,E5,Manager,8 years,OWN,76510,Verified,11.45,0,702,0,9,0,4768,24.5,21,1,0,debt_consolidation,CA,Current
10390, 36 months,9.78,334.18,A,A1,Nurse,1 year,RENT,22239,Verified,32.46,0,709,0,11,0,30129,12.5,21,3,0,major_purchase,IL,Fully Paid
18243, 36 months,23.62,712.09,A,A3,Developer,10+ years,MORTGAGE,47456,Not Verified,20.64,3,621,1,11,0,28389,24.7,15,5,1,home_improvement,MA,Charged Off
23228, 36 months,16.58,823.29,B,B5,Driver,7 years,MORTGAGE,53784,Source Verified,18.72,4,721,4,12,1,2693,24.9,29,2,0,debt_consolidation,OH,Fully Paid
14111, 60 months,17.58,355.11,A,A3,Manager,4 years,OWN,39566,Source Verified,12.89,1,635,0,10,0,4251,27.4,21,3,0,home_improvement,CA,Fully Paid
20963, 60 months,11.31,459.03,B,B4,Driver,2 years,RENT,65299,Not Verified,20.86,1,698,0,11,0,13556,77.2,18,3,0,credit_card,CA,Current
14949, 36 months,7.94,468.03,B,B1,Developer,< 1 year,MORTGAGE,127594,Source Verified,12.42,0,764,3,12,0,5077,66.3,28,0,0,vacation,NY,Fully Paid
4918, 36 months,20.32,183.57,F,F2,Teacher,4 years,MORTGAGE,36506,Not Verified,31.58,0,738,3,13,0,9679,57.8,18,0,0,debt_consolidation,CA,Current
24056, 60 months,19.43,629.73,B,B3,Other,< 1 year,MORTGAGE,77877,Source Verified,14.67,1,643,2,11,0,3578,42.9,20,2,0,moving,NY,Charged Off
13442, 36 months,10.73,438.36,B,B3,Nurse,5 years,RENT,120444,Not Verified,15.51,0,753,0,7,2,33221,54.9,18,3,0,major_purchase,FL,Fully Paid
16296, 36 months,7.67,508.18,G,G3,Engineer,5 years,OWN,188429,Not Verified,27.38,0,668,5,8,0,9141,11.8,16,4,0,debt_consolidation,TX,Current
14878, 36 months,10.44,483.15,C,C3,Engineer,9 years,MORTGAGE,57081,Not Verified,32.33,3,695,1,10,0,3769,75.1,19,0,0,debt_consolidation,CA,Fully Paid
12237, 36 months,7.05,378.12,B,B4,Developer,7 years,RENT,90698,Source Verified,10.74,2,698,2,12,0,52246,34.2,15,1,0,small_business,FL,Charged Off
18146, 36 months,12.81,609.75,C,C2,Teacher,6 years,OWN,82848,Source Verified,25.83,0,635,2,10,0,2291,14.5,14,3,0,major_purchase,PA,Current
6962, 36 months,12.45,232.74,B,B4,Other,4 years,MORTGAGE,40473,Source Verified,15.99,0,790,5,9,0,1600,15.4,6,3,0,debt_consolidation,MI,Fully Paid
7972, 60 months,18.16,203.13,E,E1,Other,< 1 year,OWN,44579,Source Verified,10.93,1,726,0,6,0,2627,81.6,18,1,0,small_business,AZ,Fully Paid
4843, 36 months,8.76,153.47,C,C1,Developer,3 years,RENT,42640,Not Verified,28.3,2,706,2,12,0,15554,43.3,14,3,0,credit_card,CA,Fully Paid
8714, 36 months,10.26,282.24,A,A1,Engineer,7 years,MORTGAGE,66223,Not Verified,8.72,3,736,0,8,0,7134,16.6,18,0,0,major_purchase,GA,Fully Paid
22042, 60 months,11.83,488.42,C,C4,Developer,10+ years,RENT,100207,Source Verified,7.18,0,671,4,13,1,1619,39.6,19,2,0,debt_consolidation,IL,Fully Paid
23623, 36 months,8.62,747.03,G,G1,Other,10+ years,MORTGAGE,214394,Source Verified,33.48,1,780,0,13,0,10350,16.3,18,0,0,credit_card,VA,Fully Paid
7697, 36 months,19.5,284.09,C,C5,Teacher,8 years,RENT,50872,Source Verified,15.74,0,673,2,12,0,16290,51.6,21,0,0,home_improvement,TX,Charged Off
6209, 36 months,22.06,237.32,C,C1,Manager,9 years,OWN,44956,Source Verified,8.92,2,767,0,6,0,2901,77.5,19,2,0,car,MI,Fully Paid
8247, 36 months,21.46,312.66,D,D3,Developer,9 years,MORTGAGE,52012,Not Verified,8.3,2,642,0,8,0,4137,71.3,16,1,1,small_business,NY,Fully Paid
21653, 60 months,22.42,603.21,B,B5,Developer,7 years,RENT,28354,Source Verified,22.97,0,670,0,10,0,7498,40.5,13,3,0,wedding,CA,Fully Paid
7819, 60 months,12.37,175.39,E,E4,Nurse,2 years,MORTGAGE,52447,Verified,32.91,0,727,3,8,0,7911,30.3,22,1,2,major_purchase,VA,Fully Paid
4948, 36 months,22.5,190.25,G,G1,Nurse,8 years,MORTGAGE,44660,Verified,16.33,0,745,0,11,0,13828,69.2,14,2,0,small_business,IL,Current
16135, 36 months,23.24,626.6,D,D4,Manager,7 years,RENT,111665,Not Verified,21.8,0,691,1,9,0,8665,68.4,28,1,0,home_improvement,MI,Fully Paid
7318, 60 months,6.37,142.74,B,B4,Driver,3 years,MORTGAGE,67584,Verified,15.99,0,659,1,9,0,10965,18.1,14,0,1,home_improvement,NC,Fully Paid
10627, 36 months,6.47,325.56,C,C2,Analyst,1 year,MORTGAGE,93636,Verified,5.34,1,681,0,11,0,2695,74.9,20,1,0,debt_consolidation,NY,Current
12879, 60 months,12.31,288.51,F,F5,Sales,7 years,RENT,91025,Verified,12.05,2,691,1,10,0,10078,11.5,19,3,0,medical,NY,Fully Paid
7935, 36 months,19.81,294.13,F,F4,Teacher,2 years,RENT,91689,Not Verified,32.5,2,767,2,10,0,6239,33.5,11,3,0,debt_consolidation,GA,Fully Paid
8972, 60 months,24.9,262.81,D,D3,Developer,7 years,MORTGAGE,130775,Not Verified,7.57,2,629,3,8,0,26016,30.8,17,5,0,home_improvement,AZ,Fully Paid
8549, 36 months,18.57,311.52,C,C1,Manager,8 years,MORTGAGE,67495,Source Verified,11.83,0,668,2,8,0,5376,87.5,16,2,0,home_improvement,FL,Fully Paid
11841, 36 months,9.44,378.97,C,C2,Teacher,2 years,OTHER,52775,Not Verified,33.56,1,849,0,7,0,6236,64.0,17,4,0,debt_consolidation,GA,Fully Paid
23530, 60 months,11.45,516.9,E,E5,Driver,8 years,RENT,77423,Source Verified,31.76,0,699,3,11,0,2168,34.9,16,0,0,car,NY,Charged Off
9665, 36 months,15.48,337.32,B,B1,Manager,7 years,OTHER,48825,Not Verified,34.04,0,644,0,13,0,15632,70.6,24,5,0,debt_consolidation,VA,Fully Paid
15245, 36 months,8.44,480.82,A,A1,Analyst,1 year,MORTGAGE,41600,Verified,25.77,1,727,1,8,0,7692,47.2,25,2,0,debt_consolidation,GA,Fully Paid
10419, 36 months,24.08,409.2,E,E1,Manager,4 years,RENT,61377,Verified,28.19,0,780,2,8,0,2157,19.4,25,3,0,debt_consolidation,AZ,Fully Paid
15520, 60 months,17.04,386.05,E,E4,Other,5 years,MORTGAGE,59432,Not Verified,23.23,1,638,0,11,0,4867,11.3,15,0,0,other,CA,Fully Paid
12336, 60 months,6.52,241.48,C,C4,Developer,10+ years,MORTGAGE,19613,Not Verified,13.36,0,751,0,10,0,21284,84.4,17,1,0,medical,NJ,Charged Off
13749, 36 months,11.26,451.82,B,B3,Developer,8 years,MORTGAGE,42151,Not Verified,12.69,0,689,0,5,1,29495,39.5,22,0,0,major_purchase,WA,Fully Paid
5141, 36 months,5.37,154.94,C,C2,Manager,10+ years,OTHER,37364,Not Verified,33.37,0,761,3,15,0,2641,75.6,21,0,0,other,TX,Fully Paid
40000, 60 months,22.33,1112.27,E,E5,Analyst,6 years,MORTGAGE,55044,Verified,12.35,1,696,1,11,0,34129,40.4,17,0,0,debt_consolidation,AZ,Fully Paid
16128, 36 months,21.39,610.86,B,B2,Other,3 years,RENT,50154,Not Verified,30.7,0,684,2,9,0,9221,19.5,21,2,0,other,CA,Current
18564, 36 months,12.1,617.48,C,C3,Analyst,7 years,RENT,84998,Source Verified,20.35,0,744,0,7,0,9412,67.9,21,2,0,debt_consolidation,CA,Fully Paid
37087, 36 months,18.31,1346.56,D,D1,Sales,1 year,MORTGAGE,45902,Verified,5.04,0,784,3,10,0,9313,38.4,24,0,0,debt_consolidation,AZ,Current
21549, 60 months,11.35,472.3,C,C2,Manager,7 years,MORTGAGE,172252,Verified,16.46,0,626,2,9,0,14268,88.5,17,2,0,moving,MA,Fully Paid
15057, 60 months,7.71,303.22,C,C1,Manager,9 years,RENT,61630,Source Verified,30.78,1,712,1,13,0,10366,33.6,22,2,0,major_purchase,MI,Fully Paid
11218, 36 months,13.56,381.01,A,A4,Manager,6 years,RENT,87772,Source Verified,14.4,0,698,5,10,0,44845,30.8,22,1,0,debt_consolidation,OH,Current
17006, 36 months,21.08,641.4,C,C5,Analyst,3 years,MORTGAGE,81804,Verified,25.83,0,741,0,10,0,23687,87.9,21,2,1,debt_consolidation,CA,Fully Paid
25329, 36 months,18.58,923.09,B,B4,Other,4 years,MORTGAGE,108958,Source Verified,34.68,0,764,4,9,0,6147,14.8,13,0,0,major_purchase,WA,Current
8371, 60 months,11.54,184.27,E,E2,Developer,7 years,MORTGAGE,44035,Source Verified,17.9,5,680,1,14,0,8172,23.8,18,2,0,debt_consolidation,NY,Default
7797, 36 months,13.79,265.69,F,F4,Manager,10+ years,MORTGAGE,45215,Source Verified,13.15,0,850,2,11,0,4585,63.1,19,1,0,credit_card,CA,Current
7473, 36 months,9.75,240.26,C,C5,Engineer,8 years,RENT,27111,Not Verified,8.65,3,748,0,9,0,12106,17.4,16,3,0,moving,NJ,Fully Paid
22779, 60 months,21.68,624.99,F,F4,Manager,9 years,OWN,104043,Not Verified,17.52,0,704,0,2,0,4859,64.5,19,0,0,credit_card,TX,Fully Paid
25491, 36 months,17.21,911.49,C,C3,Engineer,8 years,MORTGAGE,26805,Source Verified,31.18,0,600,3,8,0,4225,41.6,20,0,0,wedding,NY,Default
40000, 60 months,19.79,1055.09,A,A5,Manager,< 1 year,OTHER,36361,Source Verified,25.61,0,704,2,10,1,3725,29.7,16,1,0,debt_consolidation,FL,Fully Paid
36808, 60 months,11.42,808.03,B,B3,Manager,1 year,RENT,105433,Not Verified,30.25,3,679,1,12,0,10867,72.9,24,0,0,debt_consolidation,IL,Late (31-120 days)
10721, 36 months,8.26,337.24,D,D4,Analyst,6 years,MORTGAGE,72900,Verified,13.15,0,784,1,10,0,3689,10.6,23,0,0,medical,NY,Fully Paid
23114, 60 months,24.23,668.03,B,B4,Developer,9 years,MORTGAGE,62547,Not Verified,14.52,1,765,1,12,0,45342,30.7,22,1,0,small_business,MA,Current
9155, 60 months,13.72,211.69,B,B2,Engineer,7 years,MORTGAGE,43379,Source Verified,13.88,0,672,2,5,0,11122,22.6,15,2,0,major_purchase,OH,Current
8789, 36 months,7.29,272.55,C,C4,Other,10+ years,MORTGAGE,66405,Not Verified,33.54,0,668,0,6,0,1797,50.9,26,1,0,debt_consolidation,IL,Late (31-120 days)
11768, 36 months,22.81,454.37,B,B1,Teacher,4 years,MORTGAGE,103498,Verified,14.76,0,764,0,9,0,7204,75.5,20,0,0,debt_consolidation,PA,Fully Paid
18511, 36 months,18.96,678.17,C,C5,Engineer,2 years,RENT,41517,Not Verified,10.86,0,707,3,6,0,4022,65.2,23,0,0,major_purchase,TX,Fully Paid
10808, 36 months,14.49,371.97,A,A1,Other,5 years,MORTGAGE,105890,Source Verified,27.31,0,679,0,4,0,9639,65.6,23,5,0,home_improvement,OH,Current
22644, 36 months,15.01,785.07,C,C1,Engineer,1 year,RENT,39002,Source Verified,22.89,0,678,0,7,0,17162,28.0,22,1,0,credit_card,MA,Fully Paid
14146, 60 months,18.95,366.57,B,B3,Analyst,1 year,MORTGAGE,89668,Not Verified,34.07,0,817,2,10,2,15334,29.6,15,2,0,small_business,VA,Fully Paid
9300, 36 months,24.74,368.49,B,B5,Manager,6 years,OWN,72461,Source Verified,7.02,0,655,0,10,0,25635,78.2,26,0,0,credit_card,NJ,Fully Paid
10798, 36 months,17.95,390.1,G,G4,Nurse,< 1 year,OWN,115422,Verified,26.03,3,708,2,5,1,1956,86.8,19,1,0,medical,NY,Charged Off
11467, 36 months,7.94,359.02,D,D3,Teacher,7 years,MORTGAGE,74719,Verified,30.0,0,640,3,12,0,5558,70.3,20,3,0,debt_consolidation,VA,Fully Paid
6256, 60 months,23.84,179.39,E,E1,Nurse,6 years,RENT,51646,Source Verified,25.22,0,670,5,13,0,4155,10.6,21,0,0,debt_consolidation,MA,Fully Paid
7082, 60 months,19.87,187.12,E,E5,Engineer,9 years,RENT,42252,Not Verified,7.14,0,668,1,5,0,7816,55.5,27,2,0,debt_consolidation,MA,Fully Paid
9842, 60 months,15.9,238.82,A,A4,Analyst,3 years,MORTGAGE,48080,Source Verified,18.09,0,838,0,11,1,10840,48.4,21,0,0,credit_card,PA,Fully Paid
17156, 36 months,9.19,547.07,B,B4,Manager,3 years,OTHER,87185,Source Verified,10.38,0,668,0,9,0,36551,49.2,22,5,0,car,TX,Fully Paid
17911, 60 months,6.26,348.44,C,C2,Other,3 years,OWN,47790,Verified,21.86,0,600,2,13,0,5094,88.7,28,1,0,debt_consolidation,CA,Fully Paid
11757, 60 months,9.69,248.01,C,C3,Sales,8 years,MORTGAGE,30561,Verified,10.02,0,776,0,12,0,683,39.6,17,5,0,debt_consolidation,TX,Fully Paid
12037, 60 months,10.9,261.11,F,F2,Analyst,< 1 year,RENT,47273,Not Verified,9.42,2,678,3,11,1,9636,61.0,10,0,0,debt_consolidation,TX,Current
10086, 60 months,24.25,291.62,B,B2,Driver,8 years,RENT,33745,Not Verified,14.83,2,681,0,12,0,40534,64.9,18,3,0,credit_card,CA,Fully Paid
23479, 36 months,21.78,894.0,B,B2,Teacher,7 years,RENT,122614,Source Verified,8.47,0,646,0,10,0,11505,19.8,22,1,0,debt_consolidation,NC,Fully Paid
6009, 36 months,14.78,207.66,C,C2,Sales,10+ years,MORTGAGE,148364,Source Verified,20.26,1,694,2,10,0,6349,58.6,23,0,0,debt_consolidation,GA,Fully Paid
10346, 36 months,9.32,330.54,E,E5,Other,< 1 year,MORTGAGE,75355,Not Verified,13.44,0,673,0,10,0,10725,89.2,12,2,0,credit_card,NY,Current
18415, 36 months,13.51,625.01,G,G5,Engineer,1 year,MORTGAGE,61188,Source Verified,10.81,0,671,2,12,1,8273,44.7,24,0,0,small_business,AZ,Fully Paid
12435, 36 months,15.9,436.56,C,C4,Manager,2 years,OWN,51405,Source Verified,24.05,2,771,4,10,0,16873,41.3,21,1,0,other,WA,Current
16859, 36 months,15.98,592.55,E,E1,Teacher,6 years,RENT,43688,Source Verified,11.29,0,702,0,13,0,4040,17.1,13,0,0,debt_consolidation,NY,Fully Paid
8809, 60 months,6.22,171.21,B,B5,Developer,1 year,MORTGAGE,61323,Not Verified,27.3,3,733,1,9,0,5132,87.3,19,1,0,debt_consolidation,FL,Current
29209, 60 months,18.14,743.94,D,D3,Manager,1 year,MORTGAGE,38297,Verified,21.44,2,728,1,11,0,10023,29.5,22,3,0,major_purchase,TX,Fully Paid
11706, 36 months,19.63,432.83,F,F3,Manager,5 years,MORTGAGE,31108,Verified,6.93,0,710,1,8,0,3103,62.7,21,1,0,debt_consolidation,TX,Current
18602, 36 months,15.39,648.4,D,D1,Engineer,6 years,MORTGAGE,41910,Verified,9.67,0,713,0,16,0,3486,73.9,16,1,0,debt_consolidation,FL,Fully Paid
23004, 36 months,23.58,897.45,B,B3,Manager,8 years,MORTGAGE,72216,Not Verified,30.62,0,702,1,9,0,5117,40.0,20,5,0,debt_consolidation,TX,Fully Paid
23004, 60 months,8.65,473.63,B,B4,Sales,3 years,MORTGAGE,103674,Not Verified,16.54,0,717,0,8,0,1716,14.8,19,5,0,car,FL,Current
6629, 36 months,21.12,250.16,B,B2,Nurse,8 years,RENT,59631,Source Verified,7.07,3,747,2,8,0,6725,68.1,16,5,0,debt_consolidation,PA,Current
17840, 36 months,6.27,544.91,F,F5,Manager,5 years,MORTGAGE,64698,Not Verified,12.05,0,782,0,14,0,4242,57.8,21,0,0,major_purchase,FL,Fully Paid
12934, 36 months,11.65,427.43,E,E2,Engineer,2 years,MORTGAGE,76832,Verified,16.76,0,621,2,6,0,9632,38.9,22,0,0,moving,PA,Current
19627, 60 months,9.73,414.41,E,E1,Engineer,8 years,RENT,97905,Not Verified,14.37,2,743,3,14,0,4613,69.0,20,0,0,home_improvement,CA,Fully Paid
18578, 36 months,23.54,724.39,B,B3,Other,6 years,RENT,75151,Source Verified,34.97,0,733,2,7,0,15081,65.7,18,0,0,other,AZ,Fully Paid
13097, 36 months,22.41,502.96,B,B4,Driver,1 year,RENT,34372,Verified,24.05,0,600,1,13,0,19085,32.8,23,2,0,debt_consolidation,TX,Fully Paid
9010, 36 months,8.95,286.31,C,C3,Manager,7 years,MORTGAGE,64673,Verified,15.56,0,688,0,13,0,13499,75.6,19,1,0,major_purchase,CA,Current
38487, 60 months,17.26,961.89,C,C4,Nurse,5 years,RENT,227942,Verified,15.95,1,725,1,8,0,10187,40.3,19,4,0,debt_consolidation,NY,Fully Paid
14613, 60 months,22.92,411.28,C,C5,Sales,4 years,OWN,22715,Source Verified,22.82,0,600,0,3,0,7264,77.7,14,0,0,debt_consolidation,CA,Current
9546, 36 months,13.75,325.1,D,D1,Developer,6 years,MORTGAGE,102980,Not Verified,21.51,0,746,1,8,0,6771,89.0,20,2,0,debt_consolidation,CA,Current
16936, 36 months,16.26,597.6,D,D1,Teacher,5 years,MORTGAGE,63579,Verified,29.76,0,614,1,8,1,2616,35.4,15,0,0,major_purchase,AZ,Fully Paid
9860, 36 months,10.75,321.64,E,E4,Sales,9 years,OWN,137467,Source Verified,14.53,0,600,3,14,0,12800,57.1,20,0,0,credit_card,FL,Current
16700, 60 months,9.34,349.43,B,B4,Developer,< 1 year,MORTGAGE,58672,Verified,23.29,0,718,1,11,0,28813,11.1,15,0,0,home_improvement,PA,Current
40000, 36 months,24.14,1572.26,A,A3,Other,5 years,MORTGAGE,96405,Not Verified,8.2,1,600,2,6,0,22811,34.8,21,1,0,debt_consolidation,GA,Current
26393, 36 months,24.98,1049.1,E,E2,Driver,1 year,MORTGAGE,45106,Source Verified,30.5,1,732,1,6,1,4742,38.0,14,0,0,debt_consolidation,IL,Fully Paid
19288, 60 months,21.19,523.87,C,C1,Analyst,2 years,MORTGAGE,157686,Not Verified,9.42,0,708,1,10,0,12245,45.0,25,2,1,debt_consolidation,GA,Fully Paid
9594, 36 months,9.59,307.73,A,A1,Analyst,6 years,RENT,79862,Verified,32.92,0,652,0,13,2,10603,71.3,19,4,0,credit_card,MA,Late (31-120 days)
12532, 36 months,12.5,419.24,A,A1,Engineer,2 years,OWN,28637,Not Verified,31.97,2,740,0,8,0,7409,48.6,23,1,0,debt_consolidation,MA,Fully Paid
11702, 36 months,6.78,360.15,B,B3,Other,7 years,MORTGAGE,53897,Not Verified,33.84,0,635,2,7,0,34050,75.6,24,0,0,major_purchase,FL,Charged Off
20620, 60 months,10.77,445.97,G,G5,Manager,4 years,MORTGAGE,59530,Source Verified,20.27,0,653,0,8,2,1556,65.7,20,2,0,wedding,GA,Current
19038, 60 months,12.69,430.16,B,B2,Nurse,3 years,OWN,28673,Not Verified,30.0,1,691,1,13,0,8836,86.9,19,2,0,debt_consolidation,TX,Fully Paid
15497, 36 months,13.54,526.2,E,E5,Sales,7 years,MORTGAGE,130340,Verified,29.0,0,682,1,9,1,7606,68.0,26,1,0,debt_consolidation,FL,Fully Paid
7039, 36 months,15.19,244.66,E,E1,Teacher,2 years,RENT,53058,Source Verified,8.1,0,752,1,9,0,1954,72.0,15,1,0,credit_card,IL,Current
7168, 36 months,13.43,243.01,C,C5,Driver,2 years,MORTGAGE,43585,Verified,23.27,0,648,0,7,0,4142,32.4,13,1,2,debt_consolidation,PA,Charged Off
17135, 36 months,22.01,654.48,C,C4,Driver,9 years,OWN,207267,Not Verified,9.29,3,600,2,13,0,2862,21.6,16,2,0,debt_consolidation,OH,Fully Paid
7342, 36 months,8.12,230.48,A,A3,Analyst,1 year,OTHER,126751,Not Verified,6.24,2,666,1,11,0,12007,26.6,22,0,1,major_purchase,OH,Fully Paid
13340, 60 months,10.19,284.68,C,C5,Sales,3 years,RENT,57334,Not Verified,32.21,0,685,0,15,0,5282,77.2,19,1,2,major_purchase,MA,Current
8734, 36 months,7.56,271.92,C,C2,Teacher,3 years,RENT,32161,Verified,23.09,0,644,3,12,0,2779,58.5,17,0,0,major_purchase,FL,Current
14951, 60 months,19.89,395.2,B,B1,Analyst,9 years,RENT,16867,Verified,20.67,2,624,0,6,0,5580,81.3,26,0,0,vacation,NC,Fully Paid
18892, 60 months,22.84,530.84,C,C3,Analyst,6 years,MORTGAGE,54086,Not Verified,23.02,0,754,0,9,0,9260,38.6,24,3,0,debt_consolidation,PA,Default
20066, 36 months,19.15,737.06,C,C2,Driver,3 years,RENT,128410,Verified,5.0,0,713,0,10,0,4260,38.7,14,0,0,debt_consolidation,NC,Fully Paid
40000, 36 months,17.36,1433.29,D,D4,Sales,2 years,RENT,89634,Source Verified,23.18,0,764,0,7,0,8193,16.4,20,3,0,debt_consolidation,FL,Fully Paid
23273, 36 months,20.78,874.19,G,G3,Driver,4 years,MORTGAGE,26844,Not Verified,30.38,0,788,3,8,0,12420,17.1,17,0,0,car,TX,Current
16384, 36 months,15.92,575.37,E,E3,Manager,5 years,MORTGAGE,52979,Not Verified,25.48,0,620,0,6,0,2663,67.7,12,0,0,small_business,GA,Fully Paid
13428, 60 months,21.08,363.88,C,C4,Manager,4 years,MORTGAGE,66383,Source Verified,12.92,0,681,1,7,1,3533,70.2,19,4,0,debt_consolidation,TX,Current
15590, 36 months,16.56,552.42,B,B1,Nurse,3 years,MORTGAGE,52007,Not Verified,17.68,1,662,0,10,2,8438,50.1,23,0,0,debt_consolidation,PA,Fully Paid
12278, 36 months,10.22,397.45,B,B2,Sales,4 years,MORTGAGE,108369,Verified,8.14,0,706,0,11,0,10131,31.7,15,0,0,credit_card,VA,Current
13465, 36 months,18.67,491.33,C,C1,Nurse,2 years,MORTGAGE,72922,Not Verified,22.19,2,674,0,14,0,1551,50.6,18,3,0,debt_consolidation,NC,Current
16940, 36 months,11.14,555.72,C,C1,Sales,10+ years,MORTGAGE,97370,Source Verified,14.07,0,730,1,8,0,2815,20.2,20,2,0,moving,MA,Fully Paid
7032, 60 months,9.04,146.11,B,B2,Developer,8 years,MORTGAGE,53502,Not Verified,13.4,0,748,0,8,0,6856,77.1,14,0,0,debt_consolidation,MI,Current
18128, 36 months,8.11,568.99,D,D4,Other,1 year,MORTGAGE,161029,Verified,28.55,0,788,5,4,0,48986,77.8,8,0,0,debt_consolidation,OH,Charged Off
9480, 36 months,16.68,336.48,B,B1,Nurse,5 years,RENT,38288,Verified,19.36,0,755,3,11,0,11344,35.3,21,0,0,credit_card,OH,Fully Paid
20965, 36 months,21.07,790.61,A,A4,Engineer,1 year,MORTGAGE,66861,Not Verified,33.42,2,682,4,12,0,4742,85.7,18,2,0,debt_consolidation,NY,Fully Paid
8799, 36 months,17.53,316.03,C,C2,Manager,8 years,OTHER,26448,Not Verified,13.81,0,697,0,14,0,25305,75.8,15,0,0,credit_card,NY,Current
13679, 60 months,5.49,261.22,C,C2,Driver,9 years,RENT,136882,Verified,16.19,0,646,1,10,0,3244,28.0,19,0,0,wedding,WA,Fully Paid
